state,crime_type,count,year
Uttar Pradesh,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),82.0,2021
Uttarakhand,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),5.0,2021
West Bengal,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),34.0,2021
TOTAL STATE(S),Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),874.0,2021
Chandigarh,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0.0,2021
D&N Haveli and Daman & Diu,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0.0,2021
Delhi,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),1.0,2021
Jammu & Kashmir,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),3.0,2021
Ladakh,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),1.0,2021
Lakshadweep,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),1.0,2021
Puducherry,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),2.0,2021
TOTAL UT(S),Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0.0,2021
TOTAL ALL INDIA,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),8.0,2021
Andhra Pradesh,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),2591.0,2021
Arunachal Pradesh,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),3.0,2021
Assam,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),1538.0,2021
Bihar,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),319.0,2021
Chhattisgarh,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),1989.0,2021
Goa,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),42.0,2021
Gujarat,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),17849.0,2021
Haryana,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),3997.0,2021
Himachal Pradesh,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),242.0,2021
Jharkhand,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),118.0,2021
Karnataka,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),2072.0,2021
Kerala,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),1087.0,2021
Madhya Pradesh,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),21430.0,2021
Maharashtra,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),348.0,2021
Manipur,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),37.0,2021
Meghalaya,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),173.0,2021
Mizoram,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),39.0,2021
Nagaland,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),18.0,2021
Odisha,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),28072.0,2021
Punjab,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),38.0,2021
Rajasthan,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),41.0,2021
Sikkim,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),3.0,2021
Tamil Nadu,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),4252.0,2021
Telangana,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),2240.0,2021
Tripura,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),37.0,2021
Uttar Pradesh,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),33145.0,2021
Uttarakhand,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),102.0,2021
West Bengal,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),1526.0,2021
TOTAL STATE(S),Criminal Intimidation (Sec.506 r/w Other IPC Crimes),123348.0,2021
Chandigarh,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),0.0,2021
D&N Haveli and Daman & Diu,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),1.0,2021
Delhi,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),0.0,2021
Jammu & Kashmir,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),47.0,2021
Ladakh,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),42.0,2021
Lakshadweep,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),1.0,2021
Puducherry,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),3.0,2021
TOTAL UT(S),Criminal Intimidation (Sec.506 r/w Other IPC Crimes),0.0,2021
TOTAL ALL INDIA,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),94.0,2021
Andhra Pradesh,Insult to the Modesty of Women (Sec.509 IPC),2370.0,2021
Arunachal Pradesh,Insult to the Modesty of Women (Sec.509 IPC),10.0,2021
Assam,Insult to the Modesty of Women (Sec.509 IPC),184.0,2021
Bihar,Insult to the Modesty of Women (Sec.509 IPC),1.0,2021
Chhattisgarh,Insult to the Modesty of Women (Sec.509 IPC),238.0,2021
Goa,Insult to the Modesty of Women (Sec.509 IPC),20.0,2021
Gujarat,Insult to the Modesty of Women (Sec.509 IPC),7.0,2021
Haryana,Insult to the Modesty of Women (Sec.509 IPC),290.0,2021
Himachal Pradesh,Insult to the Modesty of Women (Sec.509 IPC),94.0,2021
Jharkhand,Insult to the Modesty of Women (Sec.509 IPC),6.0,2021
Karnataka,Insult to the Modesty of Women (Sec.509 IPC),71.0,2021
Kerala,Insult to the Modesty of Women (Sec.509 IPC),504.0,2021
Madhya Pradesh,Insult to the Modesty of Women (Sec.509 IPC),250.0,2021
Maharashtra,Insult to the Modesty of Women (Sec.509 IPC),1038.0,2021
Manipur,Insult to the Modesty of Women (Sec.509 IPC),16.0,2021
Meghalaya,Insult to the Modesty of Women (Sec.509 IPC),24.0,2021
Mizoram,Insult to the Modesty of Women (Sec.509 IPC),0.0,2021
Nagaland,Insult to the Modesty of Women (Sec.509 IPC),1.0,2021
Odisha,Insult to the Modesty of Women (Sec.509 IPC),838.0,2021
Punjab,Insult to the Modesty of Women (Sec.509 IPC),39.0,2021
Rajasthan,Insult to the Modesty of Women (Sec.509 IPC),73.0,2021
Sikkim,Insult to the Modesty of Women (Sec.509 IPC),0.0,2021
Tamil Nadu,Insult to the Modesty of Women (Sec.509 IPC),32.0,2021
Telangana,Insult to the Modesty of Women (Sec.509 IPC),775.0,2021
Tripura,Insult to the Modesty of Women (Sec.509 IPC),1.0,2021
Uttar Pradesh,Insult to the Modesty of Women (Sec.509 IPC),27.0,2021
Uttarakhand,Insult to the Modesty of Women (Sec.509 IPC),13.0,2021
West Bengal,Insult to the Modesty of Women (Sec.509 IPC),424.0,2021
TOTAL STATE(S),Insult to the Modesty of Women (Sec.509 IPC),7346.0,2021
Chandigarh,Insult to the Modesty of Women (Sec.509 IPC),4.0,2021
D&N Haveli and Daman & Diu,Insult to the Modesty of Women (Sec.509 IPC),6.0,2021
Delhi,Insult to the Modesty of Women (Sec.509 IPC),0.0,2021
Jammu & Kashmir,Insult to the Modesty of Women (Sec.509 IPC),417.0,2021
Ladakh,Insult to the Modesty of Women (Sec.509 IPC),10.0,2021
Lakshadweep,Insult to the Modesty of Women (Sec.509 IPC),1.0,2021
Puducherry,Insult to the Modesty of Women (Sec.509 IPC),1.0,2021
TOTAL UT(S),Insult to the Modesty of Women (Sec.509 IPC),3.0,2021
TOTAL ALL INDIA,Insult to the Modesty of Women (Sec.509 IPC),442.0,2021
Andhra Pradesh,Murder (Sec.302 IPC),925.0,2022
Arunachal Pradesh,Murder (Sec.302 IPC),56.0,2022
Assam,Murder (Sec.302 IPC),1072.0,2022
Bihar,Murder (Sec.302 IPC),2930.0,2022
Chhattisgarh,Murder (Sec.302 IPC),1013.0,2022
Goa,Murder (Sec.302 IPC),44.0,2022
Gujarat,Murder (Sec.302 IPC),959.0,2022
Haryana,Murder (Sec.302 IPC),1020.0,2022
Himachal Pradesh,Murder (Sec.302 IPC),85.0,2022
Jharkhand,Murder (Sec.302 IPC),1550.0,2022
Karnataka,Murder (Sec.302 IPC),1404.0,2022
Kerala,Murder (Sec.302 IPC),334.0,2022
Madhya Pradesh,Murder (Sec.302 IPC),1978.0,2022
Maharashtra,Murder (Sec.302 IPC),2295.0,2022
Manipur,Murder (Sec.302 IPC),47.0,2022
Meghalaya,Murder (Sec.302 IPC),72.0,2022
Mizoram,Murder (Sec.302 IPC),31.0,2022
Nagaland,Murder (Sec.302 IPC),21.0,2022
Odisha,Murder (Sec.302 IPC),1379.0,2022
Punjab,Murder (Sec.302 IPC),670.0,2022
Rajasthan,Murder (Sec.302 IPC),1834.0,2022
Sikkim,Murder (Sec.302 IPC),9.0,2022
Tamil Nadu,Murder (Sec.302 IPC),1690.0,2022
Telangana,Murder (Sec.302 IPC),937.0,2022
Tripura,Murder (Sec.302 IPC),109.0,2022
Uttar Pradesh,Murder (Sec.302 IPC),3491.0,2022
Uttarakhand,Murder (Sec.302 IPC),187.0,2022
West Bengal,Murder (Sec.302 IPC),1696.0,2022
TOTAL STATE(S),Murder (Sec.302 IPC),27838.0,2022
Chandigarh,Murder (Sec.302 IPC),7.0,2022
D&N Haveli and Daman & Diu,Murder (Sec.302 IPC),18.0,2022
Delhi,Murder (Sec.302 IPC),16.0,2022
Jammu & Kashmir,Murder (Sec.302 IPC),509.0,2022
Ladakh,Murder (Sec.302 IPC),99.0,2022
Lakshadweep,Murder (Sec.302 IPC),5.0,2022
Puducherry,Murder (Sec.302 IPC),0.0,2022
TOTAL UT(S),Murder (Sec.302 IPC),30.0,2022
TOTAL ALL INDIA,Murder (Sec.302 IPC),684.0,2022
Andhra Pradesh,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),128.0,2022
Arunachal Pradesh,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),2.0,2022
Assam,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),58.0,2022
Bihar,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),111.0,2022
Chhattisgarh,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),50.0,2022
Goa,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),4.0,2022
Gujarat,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),125.0,2022
Haryana,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),78.0,2022
Himachal Pradesh,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),11.0,2022
Jharkhand,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),57.0,2022
Karnataka,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),88.0,2022
Kerala,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),94.0,2022
Madhya Pradesh,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),185.0,2022
Maharashtra,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),245.0,2022
Manipur,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),1.0,2022
Meghalaya,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),3.0,2022
Mizoram,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),11.0,2022
Nagaland,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),6.0,2022
Odisha,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),38.0,2022
Punjab,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),262.0,2022
Rajasthan,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),79.0,2022
Sikkim,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),0.0,2022
Tamil Nadu,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),86.0,2022
Telangana,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),256.0,2022
Tripura,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),0.0,2022
Uttar Pradesh,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),1240.0,2022
Uttarakhand,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),43.0,2022
West Bengal,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),234.0,2022
TOTAL STATE(S),Culpable Homicide not Amounting to Murder (Sec. 304 IPC),3495.0,2022
Chandigarh,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),3.0,2022
D&N Haveli and Daman & Diu,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),6.0,2022
Delhi,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),1.0,2022
Jammu & Kashmir,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),90.0,2022
Ladakh,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),25.0,2022
Lakshadweep,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),0.0,2022
Puducherry,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),0.0,2022
TOTAL UT(S),Culpable Homicide not Amounting to Murder (Sec. 304 IPC),1.0,2022
TOTAL ALL INDIA,Culpable Homicide not Amounting to Murder (Sec. 304 IPC),126.0,2022
Andhra Pradesh,Causing Death by Negligence,7921.0,2022
Arunachal Pradesh,Causing Death by Negligence,118.0,2022
Assam,Causing Death by Negligence,2867.0,2022
Bihar,Causing Death by Negligence,8242.0,2022
Chhattisgarh,Causing Death by Negligence,5743.0,2022
Goa,Causing Death by Negligence,180.0,2022
Gujarat,Causing Death by Negligence,7022.0,2022
Haryana,Causing Death by Negligence,4986.0,2022
Himachal Pradesh,Causing Death by Negligence,712.0,2022
Jharkhand,Causing Death by Negligence,3798.0,2022
Karnataka,Causing Death by Negligence,11225.0,2022
Kerala,Causing Death by Negligence,3570.0,2022
Madhya Pradesh,Causing Death by Negligence,13281.0,2022
Maharashtra,Causing Death by Negligence,14990.0,2022
Manipur,Causing Death by Negligence,107.0,2022
Meghalaya,Causing Death by Negligence,89.0,2022
Mizoram,Causing Death by Negligence,87.0,2022
Nagaland,Causing Death by Negligence,50.0,2022
Odisha,Causing Death by Negligence,5150.0,2022
Punjab,Causing Death by Negligence,3120.0,2022
Rajasthan,Causing Death by Negligence,10327.0,2022
Sikkim,Causing Death by Negligence,59.0,2022
Tamil Nadu,Causing Death by Negligence,17225.0,2022
Telangana,Causing Death by Negligence,7233.0,2022
Tripura,Causing Death by Negligence,240.0,2022
Uttar Pradesh,Causing Death by Negligence,22796.0,2022
Uttarakhand,Causing Death by Negligence,389.0,2022
West Bengal,Causing Death by Negligence,4831.0,2022
TOTAL STATE(S),Causing Death by Negligence,156358.0,2022
Chandigarh,Causing Death by Negligence,31.0,2022
D&N Haveli and Daman & Diu,Causing Death by Negligence,77.0,2022
Delhi,Causing Death by Negligence,113.0,2022
Jammu & Kashmir,Causing Death by Negligence,1686.0,2022
Ladakh,Causing Death by Negligence,633.0,2022
Lakshadweep,Causing Death by Negligence,64.0,2022
Puducherry,Causing Death by Negligence,0.0,2022
TOTAL UT(S),Causing Death by Negligence,134.0,2022
TOTAL ALL INDIA,Causing Death by Negligence,2738.0,2022
Andhra Pradesh,Causing Death by Negligence,296.0,2022
Arunachal Pradesh,Causing Death by Negligence,8.0,2022
Assam,Causing Death by Negligence,265.0,2022
Bihar,Causing Death by Negligence,0.0,2022
Chhattisgarh,Causing Death by Negligence,897.0,2022
Goa,Causing Death by Negligence,4.0,2022
Gujarat,Causing Death by Negligence,62.0,2022
Haryana,Causing Death by Negligence,384.0,2022
Himachal Pradesh,Causing Death by Negligence,48.0,2022
Jharkhand,Causing Death by Negligence,101.0,2022
Karnataka,Causing Death by Negligence,320.0,2022
Kerala,Causing Death by Negligence,86.0,2022
Madhya Pradesh,Causing Death by Negligence,274.0,2022
Maharashtra,Causing Death by Negligence,793.0,2022
Manipur,Causing Death by Negligence,0.0,2022
Meghalaya,Causing Death by Negligence,3.0,2022
Mizoram,Causing Death by Negligence,7.0,2022
Nagaland,Causing Death by Negligence,11.0,2022
Odisha,Causing Death by Negligence,10.0,2022
Punjab,Causing Death by Negligence,37.0,2022
Rajasthan,Causing Death by Negligence,653.0,2022
Sikkim,Causing Death by Negligence,6.0,2022
Tamil Nadu,Causing Death by Negligence,241.0,2022
Telangana,Causing Death by Negligence,164.0,2022
Tripura,Causing Death by Negligence,8.0,2022
Uttar Pradesh,Causing Death by Negligence,2659.0,2022
Uttarakhand,Causing Death by Negligence,5.0,2022
West Bengal,Causing Death by Negligence,115.0,2022
TOTAL STATE(S),Causing Death by Negligence,7457.0,2022
Chandigarh,Causing Death by Negligence,11.0,2022
D&N Haveli and Daman & Diu,Causing Death by Negligence,1.0,2022
Delhi,Causing Death by Negligence,27.0,2022
Jammu & Kashmir,Causing Death by Negligence,241.0,2022
Ladakh,Causing Death by Negligence,29.0,2022
Lakshadweep,Causing Death by Negligence,4.0,2022
Puducherry,Causing Death by Negligence,0.0,2022
TOTAL UT(S),Causing Death by Negligence,121.0,2022
TOTAL ALL INDIA,Causing Death by Negligence,434.0,2022
Andhra Pradesh,Dowry Deaths (Sec.304-B IPC),100.0,2022
Arunachal Pradesh,Dowry Deaths (Sec.304-B IPC),0.0,2022
Assam,Dowry Deaths (Sec.304-B IPC),175.0,2022
Bihar,Dowry Deaths (Sec.304-B IPC),1057.0,2022
Chhattisgarh,Dowry Deaths (Sec.304-B IPC),57.0,2022
Goa,Dowry Deaths (Sec.304-B IPC),0.0,2022
Gujarat,Dowry Deaths (Sec.304-B IPC),10.0,2022
Haryana,Dowry Deaths (Sec.304-B IPC),234.0,2022
Himachal Pradesh,Dowry Deaths (Sec.304-B IPC),1.0,2022
Jharkhand,Dowry Deaths (Sec.304-B IPC),208.0,2022
Karnataka,Dowry Deaths (Sec.304-B IPC),165.0,2022
Kerala,Dowry Deaths (Sec.304-B IPC),11.0,2022
Madhya Pradesh,Dowry Deaths (Sec.304-B IPC),518.0,2022
Maharashtra,Dowry Deaths (Sec.304-B IPC),180.0,2022
Manipur,Dowry Deaths (Sec.304-B IPC),0.0,2022
Meghalaya,Dowry Deaths (Sec.304-B IPC),1.0,2022
Mizoram,Dowry Deaths (Sec.304-B IPC),0.0,2022
Nagaland,Dowry Deaths (Sec.304-B IPC),0.0,2022
Odisha,Dowry Deaths (Sec.304-B IPC),263.0,2022
Punjab,Dowry Deaths (Sec.304-B IPC),71.0,2022
Rajasthan,Dowry Deaths (Sec.304-B IPC),451.0,2022
Sikkim,Dowry Deaths (Sec.304-B IPC),0.0,2022
Tamil Nadu,Dowry Deaths (Sec.304-B IPC),29.0,2022
Telangana,Dowry Deaths (Sec.304-B IPC),137.0,2022
Tripura,Dowry Deaths (Sec.304-B IPC),25.0,2022
Uttar Pradesh,Dowry Deaths (Sec.304-B IPC),2138.0,2022
Uttarakhand,Dowry Deaths (Sec.304-B IPC),70.0,2022
West Bengal,Dowry Deaths (Sec.304-B IPC),406.0,2022
TOTAL STATE(S),Dowry Deaths (Sec.304-B IPC),6307.0,2022
Chandigarh,Dowry Deaths (Sec.304-B IPC),0.0,2022
D&N Haveli and Daman & Diu,Dowry Deaths (Sec.304-B IPC),1.0,2022
Delhi,Dowry Deaths (Sec.304-B IPC),1.0,2022
Jammu & Kashmir,Dowry Deaths (Sec.304-B IPC),131.0,2022
Ladakh,Dowry Deaths (Sec.304-B IPC),9.0,2022
Lakshadweep,Dowry Deaths (Sec.304-B IPC),0.0,2022
Puducherry,Dowry Deaths (Sec.304-B IPC),0.0,2022
TOTAL UT(S),Dowry Deaths (Sec.304-B IPC),1.0,2022
TOTAL ALL INDIA,Dowry Deaths (Sec.304-B IPC),143.0,2022
Andhra Pradesh,Abetment of Suicide (Sec.305/306 IPC),533.0,2022
Arunachal Pradesh,Abetment of Suicide (Sec.305/306 IPC),3.0,2022
Assam,Abetment of Suicide (Sec.305/306 IPC),155.0,2022
Bihar,Abetment of Suicide (Sec.305/306 IPC),17.0,2022
Chhattisgarh,Abetment of Suicide (Sec.305/306 IPC),222.0,2022
Goa,Abetment of Suicide (Sec.305/306 IPC),3.0,2022
Gujarat,Abetment of Suicide (Sec.305/306 IPC),496.0,2022
Haryana,Abetment of Suicide (Sec.305/306 IPC),578.0,2022
Himachal Pradesh,Abetment of Suicide (Sec.305/306 IPC),73.0,2022
Jharkhand,Abetment of Suicide (Sec.305/306 IPC),132.0,2022
Karnataka,Abetment of Suicide (Sec.305/306 IPC),682.0,2022
Kerala,Abetment of Suicide (Sec.305/306 IPC),82.0,2022
Madhya Pradesh,Abetment of Suicide (Sec.305/306 IPC),1181.0,2022
Maharashtra,Abetment of Suicide (Sec.305/306 IPC),1375.0,2022
Manipur,Abetment of Suicide (Sec.305/306 IPC),6.0,2022
Meghalaya,Abetment of Suicide (Sec.305/306 IPC),6.0,2022
Mizoram,Abetment of Suicide (Sec.305/306 IPC),0.0,2022
Nagaland,Abetment of Suicide (Sec.305/306 IPC),0.0,2022
Odisha,Abetment of Suicide (Sec.305/306 IPC),71.0,2022
Punjab,Abetment of Suicide (Sec.305/306 IPC),565.0,2022
Rajasthan,Abetment of Suicide (Sec.305/306 IPC),347.0,2022
Sikkim,Abetment of Suicide (Sec.305/306 IPC),2.0,2022
Tamil Nadu,Abetment of Suicide (Sec.305/306 IPC),289.0,2022
Telangana,Abetment of Suicide (Sec.305/306 IPC),636.0,2022
Tripura,Abetment of Suicide (Sec.305/306 IPC),15.0,2022
Uttar Pradesh,Abetment of Suicide (Sec.305/306 IPC),1011.0,2022
Uttarakhand,Abetment of Suicide (Sec.305/306 IPC),56.0,2022
West Bengal,Abetment of Suicide (Sec.305/306 IPC),727.0,2022
TOTAL STATE(S),Abetment of Suicide (Sec.305/306 IPC),9263.0,2022
Chandigarh,Abetment of Suicide (Sec.305/306 IPC),5.0,2022
D&N Haveli and Daman & Diu,Abetment of Suicide (Sec.305/306 IPC),8.0,2022
Delhi,Abetment of Suicide (Sec.305/306 IPC),1.0,2022
Jammu & Kashmir,Abetment of Suicide (Sec.305/306 IPC),73.0,2022
Ladakh,Abetment of Suicide (Sec.305/306 IPC),44.0,2022
Lakshadweep,Abetment of Suicide (Sec.305/306 IPC),0.0,2022
Puducherry,Abetment of Suicide (Sec.305/306 IPC),0.0,2022
TOTAL UT(S),Abetment of Suicide (Sec.305/306 IPC),6.0,2022
TOTAL ALL INDIA,Abetment of Suicide (Sec.305/306 IPC),137.0,2022
Andhra Pradesh,Hurt,3105.0,2022
Arunachal Pradesh,Hurt,96.0,2022
Assam,Hurt,2075.0,2022
Bihar,Hurt,69347.0,2022
Chhattisgarh,Hurt,22431.0,2022
Goa,Hurt,8.0,2022
Gujarat,Hurt,702.0,2022
Haryana,Hurt,2063.0,2022
Himachal Pradesh,Hurt,2472.0,2022
Jharkhand,Hurt,5698.0,2022
Karnataka,Hurt,3445.0,2022
Kerala,Hurt,7179.0,2022
Madhya Pradesh,Hurt,70530.0,2022
Maharashtra,Hurt,285.0,2022
Manipur,Hurt,3.0,2022
Meghalaya,Hurt,61.0,2022
Mizoram,Hurt,39.0,2022
Nagaland,Hurt,4.0,2022
Odisha,Hurt,6435.0,2022
Punjab,Hurt,1881.0,2022
Rajasthan,Hurt,34025.0,2022
Sikkim,Hurt,15.0,2022
Tamil Nadu,Hurt,16021.0,2022
Telangana,Hurt,1270.0,2022
Tripura,Hurt,216.0,2022
Uttar Pradesh,Hurt,47675.0,2022
Uttarakhand,Hurt,875.0,2022
West Bengal,Hurt,4222.0,2022
TOTAL STATE(S),Hurt,302178.0,2022
Chandigarh,Hurt,22.0,2022
D&N Haveli and Daman & Diu,Hurt,22.0,2022
Delhi,Hurt,26.0,2022
Jammu & Kashmir,Hurt,3583.0,2022
Ladakh,Hurt,2105.0,2022
Lakshadweep,Hurt,20.0,2022
Puducherry,Hurt,8.0,2022
TOTAL UT(S),Hurt,274.0,2022
TOTAL ALL INDIA,Hurt,6060.0,2022
Andhra Pradesh,Hurt,5.0,2022
Arunachal Pradesh,Hurt,0.0,2022
Assam,Hurt,2.0,2022
Bihar,Hurt,1.0,2022
Chhattisgarh,Hurt,0.0,2022
Goa,Hurt,0.0,2022
Gujarat,Hurt,5.0,2022
Haryana,Hurt,0.0,2022
Himachal Pradesh,Hurt,0.0,2022
Jharkhand,Hurt,1.0,2022
Karnataka,Hurt,4.0,2022
Kerala,Hurt,3.0,2022
Madhya Pradesh,Hurt,0.0,2022
Maharashtra,Hurt,5.0,2022
